product,product_type,product_volume,product_price_per_unit,product_price,product_unit,product_category,product_subcategory,product_url,product_code,collected_timestamp
Mermelada de higo Hacendado,Tarro,340 g,"| 5,736 €/kg",1.95,/ud.,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/67753/mermelada-higo-hacendado-tarro,67753,2023-03-09 22:47:05.666828
Mermelada de ciruela y kiwi Hacendado,Tarro,340 g,"| 5,00 €/kg",1.7,/ud.,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/22476/mermelada-ciruela-kiwi-hacendado-tarro,22476,2023-03-09 22:47:06.141254
Miel de flores Hacendado,Tarro,1 kg,"| 4,95 €/kg",4.95,/ud.,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/15436/miel-flores-hacendado-tarro,15436,2023-03-09 22:47:06.688389
Miel de flores Hacendado,Bote,500 g,"| 7,00 €/kg",3.5,/ud.,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/15430/miel-flores-hacendado-bote,15430,2023-03-09 22:47:07.115133
Miel de flores monodosis Hacendado,12 ud. x 20 g,"| 12,084 €/kg",Not available,2.9,/pack,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/15444/miel-flores-monodosis-hacendado-pack-12,15444,2023-03-09 22:47:07.581609
Miel de romero Hacendado,Bote,500 g,"| 9,10 €/kg",4.55,/ud.,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/15449/miel-romero-hacendado-bote,15449,2023-03-09 22:47:08.057998
Miel de naranjo Hacendado,Bote,500 g,"| 7,70 €/kg",3.85,/ud.,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/15448/miel-naranjo-hacendado-bote,15448,2023-03-09 22:47:08.542480
Miel de caña de azúcar Nuestra Señora del Carmen concentrado del jugo de la caña de azúcar,Tarro,300 g,"| 8,00 €/kg",2.4,/ud.,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/15428/miel-cana-azucar-senora-carmen-concentrado-jugo-cana-azucar-tarro,15428,2023-03-09 22:47:09.042351
Miel de eucalipto Hacendado,Bote,500 g,"| 8,70 €/kg",4.35,/ud.,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/15451/miel-eucalipto-hacendado-bote,15451,2023-03-09 22:47:09.523875
Cebolla caramelizada Hacendado con aceite de oliva,Tarro,300 g,"| 5,50 €/kg",1.65,/ud.,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/16761/cebolla-caramelizada-hacendado-con-aceite-oliva-tarro,16761,2023-03-09 22:47:10.022884
Confitura de fresa Hacendado 0% azúcares añadidos,Tarro,380 g,"| 4,211 €/kg",1.6,/ud.,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/15093/confitura-fresa-hacendado-0-azucares-anadidos-tarro,15093,2023-03-09 22:47:10.520140
Confitura de melocotón Hacendado 0% azúcares añadidos,Tarro,380 g,"| 4,211 €/kg",1.6,/ud.,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/15094/confitura-melocoton-hacendado-0-azucares-anadidos-tarro,15094,2023-03-09 22:47:10.997457
Confitura de ciruela Hacendado 0% azúcares añadidos,Tarro,380 g,"| 4,474 €/kg",1.7,/ud.,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/15071/confitura-ciruela-hacendado-0-azucares-anadidos-tarro,15071,2023-03-09 22:47:11.547885
Papilla crema de bechamel con lenguado Hero baby +8 meses,Tarrito,235 g,"| 8,511 €/kg",2.0,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9265/papilla-crema-bechamel-con-lenguado-hero-baby-8-meses-tarrito,9265,2023-03-09 22:58:37.749960
Papilla verduritas con merluza Hero baby +6 meses,Tarrito,235 g,"| 8,511 €/kg",2.0,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9280/papilla-verduritas-con-merluza-hero-baby-8-meses-tarrito,9280,2023-03-09 22:58:38.377705
Papilla verduritas con pollo y ternera Hero baby +6 meses,Tarrito,235 g,"| 8,511 €/kg",2.0,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9058/papilla-verduritas-con-pollo-ternera-hero-baby-6-meses-tarrito,9058,2023-03-09 22:58:38.970024
Papilla arroz con pollo Hero baby +6 meses,Tarrito,235 g,"| 8,511 €/kg",2.0,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9247/papilla-arroz-con-pollo-hero-baby-6-meses-tarrito,9247,2023-03-09 22:58:39.533705
Papilla verduritas con pollo Hero baby buenas noches +6 meses,2 tarritos x 190 g,"| 9,211 €/kg",Not available,3.5,/pack,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9288/papilla-verduritas-con-pollo-hero-baby-buenas-noches-6-meses-pack-2,9288,2023-03-09 22:58:40.135492
Papilla verduritas con delicias de pavo Hero baby natur +6 meses,Tarrito,235 g,"| 8,511 €/kg",2.0,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9246/papilla-verduritas-con-delicias-pavo-hero-baby-natur-6-meses-tarrito,9246,2023-03-09 22:58:40.717096
Papilla zanahorias baby con ternera Hero baby +6 meses,Tarrito,235 g,"| 8,511 €/kg",2.0,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9242/papilla-zanahorias-baby-con-ternera-hero-baby-6-meses-tarrito,9242,2023-03-09 22:58:41.282600
Papilla zanahorias con arroz en caldito de pollo Hero baby +6 meses,Tarrito,235 g,"| 8,511 €/kg",2.0,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9259/papilla-zanahorias-con-arroz-caldito-pollo-hero-baby-6-meses-tarrito,9259,2023-03-09 22:58:41.850350
Papilla lentejas con verduritas Hero baby recetas caseras +8 meses sabor suave,2 tarritos x 190 g,"| 9,211 €/kg",Not available,3.5,/pack,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9298/papilla-lentejas-con-verduritas-hero-baby-recetas-caseras-8-meses-sabor-suave-pack-2,9298,2023-03-09 22:58:42.413804
Papilla menestra de cordero a la crema Hero baby recetas caseras +6 meses sabor suave,2 tarritos x 190 g,"| 9,211 €/kg",Not available,3.5,/pack,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9387/papilla-menestra-cordero-crema-hero-baby-recetas-caseras-6-meses-sabor-suave-pack-2,9387,2023-03-09 22:58:42.989758
Papilla guisantes tiernos con jamón Hero baby +6 meses,Tarrito,235 g,"| 8,511 €/kg",2.0,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/35488/papilla-guisantes-tiernos-con-jamon-hero-baby-6-meses-tarrito,35488,2023-03-09 22:58:43.569613
Papilla hervido de verduritas de la huerta Hero baby +4 meses,Tarrito,235 g,"| 8,511 €/kg",2.0,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/35487/papilla-hervido-verduritas-huerta-hero-baby-4-meses-tarrito,35487,2023-03-09 22:58:44.144749
Papilla fresa y plátano +8 meses Hacendado,1 ud. (120 g),"| 7,50 €/kg",Not available,0.9,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/22180/papilla-fresa-platano-8-meses-hacendado,22180,2023-03-09 22:58:44.783558
Papilla fruta variada +6 meses Hacendado,1 ud. (120 g),"| 7,50 €/kg",Not available,0.9,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/22178/papilla-fruta-variada-6-meses-hacendado,22178,2023-03-09 22:58:45.360968
Papilla plátano y manzana +6 meses Hacendado,1 ud. (120 g),"| 7,50 €/kg",Not available,0.9,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/22179/papilla-platano-manzana-6-meses-hacendado,22179,2023-03-09 22:58:45.940614
Papilla fruta variada +4 meses Hacendado,4 tarritos x 130 g,"| 5,097 €/kg",Not available,2.65,/pack,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9018/papilla-fruta-variada-4-meses-hacendado-pack-4,9018,2023-03-09 22:58:46.494309
"Papilla plátano, naranja y galleta +6 meses Hacendado",4 tarritos x 130 g,"| 5,385 €/kg",Not available,2.8,/pack,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/22190/papilla-platano-naranja-galleta-6-meses-hacendado-pack-4,22190,2023-03-09 22:58:47.057564
Papilla cuatro frutas con avena +8 meses Hacendado,4 tarritos x 130 g,"| 5,385 €/kg",Not available,2.8,/pack,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/22191/papilla-cuatro-frutas-con-avena-8-meses-hacendado-pack-4,22191,2023-03-09 22:58:47.638532
"Papilla plátano, mandarina y pera +4 meses Hacendado",4 tarritos x 130 g,"| 5,097 €/kg",Not available,2.65,/pack,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/22186/papilla-platano-mandarina-pera-4-meses-hacendado-pack-4,22186,2023-03-09 22:58:48.206261
Papilla cuatro frutas con yogur +8 meses Hacendado compuesta por puré de frutas con yogur pasteurizado i cereales,4 tarritos x 130 g,"| 5,385 €/kg",Not available,2.8,/pack,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/22192/papilla-cuatro-frutas-con-yogur-8-meses-hacendado-compuesta-pure-frutas-con-yogur-pasteurizado-i-cereales-pack-2,22192,2023-03-09 22:58:48.768356
Papilla pera y manzana +4 meses Hacendado,4 tarritos x 130 g,"| 5,097 €/kg",Not available,2.65,/pack,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/22194/papilla-pera-manzana-4-meses-hacendado-pack-4,22194,2023-03-09 22:58:49.346878
Papilla manzana y mango +6 meses Hacendado,1 ud. (120 g),"| 7,50 €/kg",Not available,0.9,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/22181/papilla-manzana-mango-6-meses-hacendado,22181,2023-03-09 22:58:49.928607
"Papilla plátano, fresa, arándanos y avena +8 meses Hacendado",1 ud. (120 g),"| 7,50 €/kg",Not available,0.9,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/22182/papilla-platano-fresa-arandanos-avena-8-meses-hacendado,22182,2023-03-09 22:58:50.502568
Papilla frutas con queso fresco + 8 meses Hacendado,2 tarritos x 130 g,"| 12,308 €/kg",Not available,3.2,/pack,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/23123/papilla-frutas-con-queso-fresco-8-meses-hacendado-pack-2,23123,2023-03-09 22:58:51.080697
Yogur líquido infantil de fresa y plátano Go-Lácteo +8 meses Hacendado,Caja,4 ud. (360 g),"| 7,639 €/kg",2.75,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9426/yogur-liquido-infantil-fresa-platano-go-lacteo-8-meses-hacendado-caja,9426,2023-03-09 22:58:51.660086
Yogur líquido infantil natural Go-Lácteo +6 meses Hacendado,Caja,4 ud. (360 g),"| 7,639 €/kg",2.75,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9425/yogur-liquido-infantil-natural-go-lacteo-6-meses-hacendado-caja,9425,2023-03-09 22:58:52.243080
Yogur líquido infantil de pera Go-Lácteo +6 meses Hacendado,Caja,4 ud. (360 g),"| 7,639 €/kg",2.75,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9427/yogur-liquido-infantil-pera-go-lacteo-6-meses-hacendado-caja,9427,2023-03-09 22:58:52.835072
Postre lácteo infantil de fresa Yogolino +8 meses Nestlé,4 ud. x 100 g,"| 7,375 €/kg",Not available,2.95,/pack,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9192/postre-lacteo-infantil-fresa-yogolino-8-meses-nestle-pack-4,9192,2023-03-09 22:58:53.402099
Yogur líquido infantil con cereales y miel Go-Lácteo +8 meses Hacendado,Caja,4 ud. (360 g),"| 7,639 €/kg",2.75,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9456/yogur-liquido-infantil-con-cereales-miel-go-lacteo-8-meses-hacendado-caja,9456,2023-03-09 22:58:53.986486
Postre lácteo infantil de plátano Yogolino +6 meses Nestlé,4 ud. x 100 g,"| 7,375 €/kg",Not available,2.95,/pack,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9193/postre-lacteo-infantil-platano-yogolino-6-meses-nestle-pack-4,9193,2023-03-09 22:58:54.594989
Postre lácteo infantil de natillas Yogolino +6 meses,4 ud. x 100 g,"| 8,625 €/kg",Not available,3.45,/pack,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/35403/postre-lacteo-infantil-natillas-yogolino-6-meses-pack-4,35403,2023-03-09 22:58:55.231413
Preparado lácteo crecimiento Peques 3 Puleva de 12 a 36 meses,6 bricks x 1 L,"| 1,85 €/L",Not available,11.1,/pack,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9049/preparado-lacteo-crecimiento-peques-3-puleva-12-36-meses-pack-6,9049,2023-03-09 22:58:55.813760
Preparado lácteo crecimiento Peques 3 Puleva de 12 a 36 meses,Brick,1 L,"| 1,85 €/L",1.85,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9040/preparado-lacteo-crecimiento-peques-3-puleva-12-36-meses-brick,9040,2023-03-09 22:58:56.402315
Preparado lácteo con cereales crecimiento Peques 3 Puleva de 12 a 36 meses,6 bricks x 1 L,"| 1,85 €/L",Not available,11.1,/pack,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9057/preparado-lacteo-con-cereales-crecimiento-peques-3-puleva-12-36-meses-pack-6,9057,2023-03-09 22:58:56.995564
Preparado lácteo con cereales crecimiento Peques 3 Puleva de 12 a 36 meses,Brick,1 L,"| 1,85 €/L",1.85,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9034/preparado-lacteo-con-cereales-crecimiento-peques-3-puleva-12-36-meses-brick,9034,2023-03-09 22:58:57.588813
Preparado lácteo crecimiento +1 año Hacendado,6 bricks x 1 L,"| 1,20 €/L",Not available,7.2,/pack,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9187/preparado-lacteo-crecimiento-1-ano-hacendado-pack-6,9187,2023-03-09 22:58:58.279214
Preparado lácteo crecimiento +1 año Hacendado,Brick,1 L,"| 1,20 €/L",1.2,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9188/preparado-lacteo-crecimiento-1-ano-hacendado-brick,9188,2023-03-09 22:58:58.866471
Preparado lácteo crecimiento +1 año Hacendado,6 mini bricks x 200 ml,"| 1,584 €/L",Not available,1.9,/pack,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9189/preparado-lacteo-crecimiento-1-ano-hacendado-pack-6,9189,2023-03-09 22:58:59.448155
Preparado lácteo cereales al cacao Peques 3 Puleva de 12 a 36 meses,3 mini bricks x 200 ml,"| 3,25 €/L",Not available,1.95,/pack,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9054/preparado-lacteo-cereales-cacao-peques-3-puleva-12-36-meses-pack-3,9054,2023-03-09 22:59:00.034841
Preparado lácteo con cacao y cereales crecimiento Hacendado +1 año,6 mini bricks x 200 ml,"| 1,875 €/L",Not available,2.25,/pack,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9190/preparado-lacteo-con-cacao-cereales-crecimiento-hacendado-1-ano-pack-6,9190,2023-03-09 22:59:00.629879
Preparado lácteo con cereales crecimiento Hacendado +1 año,6 bricks x 1 L,"| 1,55 €/L",Not available,9.3,/pack,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9398/preparado-lacteo-con-cereales-crecimiento-hacendado-1-ano-pack-6,9398,2023-03-09 22:59:01.224733
Preparado lácteo con cereales crecimiento Hacendado +1 año,Brick,1 L,"| 1,55 €/L",1.55,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9397/preparado-lacteo-con-cereales-crecimiento-hacendado-1-ano-brick,9397,2023-03-09 22:59:01.826590
Leche para lactantes en polvo 1 Nidina Nestlé desde el primer día,Bote,800 g,"| 18,688 €/kg",14.95,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9420/leche-lactantes-polvo-1-nidina-nestle-primer-dia-bote,9420,2023-03-09 22:59:02.425016
Leche de continuación en polvo 2 Nidina Nestlé +6 meses,Bote,800 g,"| 24,938 €/kg",19.95,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9408/leche-continuacion-polvo-2-nidina-nestle-6-meses-bote,9408,2023-03-09 22:59:03.018876
Leche crecimiento en polvo 3 Nidina Nestlé +12 meses,Bote,800 g,"| 24,938 €/kg",19.95,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9406/leche-crecimiento-polvo-3-nidina-nestle-12-meses-bote,9406,2023-03-09 22:59:03.626213
Leche para lactantes en polvo 1 Hero baby desde el primer día,Bote,800 g,"| 11,063 €/kg",8.85,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9422/leche-lactantes-polvo-1-hero-baby-primer-dia-bote,9422,2023-03-09 22:59:04.222793
Leche de continuación en polvo 2 Hero baby +6 meses,Bote,800 g,"| 10,563 €/kg",8.45,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9423/leche-continuacion-polvo-2-hero-baby-6-meses-bote,9423,2023-03-09 22:59:04.833430
Papilla líquida leche y cereales con galleta Nestlé +6 meses,2 mini bricks x 250 ml,"| 5,10 €/L",Not available,2.55,/pack,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9149/papilla-liquida-leche-cereales-con-galleta-nestle-6-meses-pack-2,9149,2023-03-09 22:59:05.436928
Papilla 8 cereales Nestlé +6 meses 0% azúcares añadidos,Caja,725 g,"| 7,518 €/kg",5.45,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/35599/papilla-8-cereales-nestle-6-meses-0-azucares-anadidos-caja,35599,2023-03-09 22:59:06.056597
Papilla 8 cereales con galleta María Nestlé +6 meses 0% azúcares añadidos,Caja,725 g,"| 7,518 €/kg",5.45,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/35602/papilla-8-cereales-con-galleta-maria-nestle-6-meses-0-azucares-anadidos-caja,35602,2023-03-09 22:59:06.657489
Papilla líquida leche y cereales con miel Nestlé Pijama +6 meses,2 mini bricks x 250 ml,"| 5,10 €/L",Not available,2.55,/pack,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9170/papilla-liquida-leche-cereales-con-miel-nestle-pijama-6-meses-pack-2,9170,2023-03-09 22:59:07.250184
Papilla 8 cereales con miel Nestlé +6 meses,Caja,725 g,"| 7,518 €/kg",5.45,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/35601/papilla-8-cereales-con-miel-nestle-6-meses-caja,35601,2023-03-09 22:59:07.861211
Papilla 8 cereales con miel Hero baby +6 meses,Caja,410 g,"| 12,196 €/kg",5.0,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9581/papilla-8-cereales-con-miel-hero-baby-6-meses-caja,9581,2023-03-09 22:59:08.478197
Papilla 8 cereales con cacao Nestlé +12 meses 0% azúcares añadidos,Caja,600 g,"| 6,334 €/kg",3.8,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9191/papilla-8-cereales-con-cacao-nestle-12-meses-0-azucares-anadidos-caja,9191,2023-03-09 22:59:09.089574
Papilla 8 cereales Hero baby +6 meses 0% azúcares añadidos,Caja,410 g,"| 12,196 €/kg",5.0,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9580/papilla-8-cereales-hero-baby-6-meses-0-azucares-anadidos-caja,9580,2023-03-09 22:59:09.695226
Papilla sin gluten crema de arroz Hero baby +4 meses 0% azúcares añadidos,Caja,220 g,"| 15,91 €/kg",3.5,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9579/papilla-sin-gluten-crema-arroz-hero-baby-4-meses-0-azucares-anadidos-caja,9579,2023-03-09 22:59:10.325772
Papilla maíz y arroz sin gluten Nestlé +4 meses,Caja,240 g,"| 10,417 €/kg",2.5,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/15697/papilla-maiz-arroz-sin-gluten-nestle-4-meses-caja,15697,2023-03-09 22:59:10.946067
Papilla 8 cereales con galleta Hero baby +6 meses 0% azúcares añadidos,Caja,340 g,"| 13,236 €/kg",4.5,/ud.,Bebé >,Alimentación infantil,https://tienda.mercadona.es/product/9582/papilla-8-cereales-con-galleta-hero-baby-6-meses-0-azucares-anadidos-caja,9582,2023-03-09 22:59:11.562711
Biberón 150 ml tetina silicona flujo lento +0 meses Deliplus,1 ud.,"| 3,00 €/ud",Not available,3.0,/ud.,Bebé >,"Biberón, chupete y menaje",https://tienda.mercadona.es/product/79715/biberon-150-ml-tetina-silicona-flujo-lento-0-meses-deliplus,79715,2023-03-09 23:02:06.447463
